x,y,z,wss_cfd,wss_pred,err_wss,abs_err_wss
-31.966364,8.6508633,1.636573,7.7237086,4.864017,-2.8596916,2.8596916
-26.87466,7.5975925,1.3236021,2.9733438,5.0673466,2.0940027,2.0940027
32.74713,-8.7308372,-2.3218602,3.229363,4.4701223,1.2407594,1.2407594
32.340576,-7.8184787,-2.2998002,2.6076376,4.2625136,1.654876,1.654876
28.00568,-16.253578,-2.1852445,0.63409013,4.3690467,3.7349566,3.7349566
-36.233239,-2.7172468,1.6762788,4.3696575,5.1674733,0.7978158,0.7978158
-26.153393,4.5296559,1.2030874,2.4828429,5.2298827,2.7470398,2.7470398
-30.03159,9.0628302,1.4630191,5.2626047,4.8474011,-0.41520357,0.41520357
-40.972853,-0.073267245,1.9414701,6.4984031,5.3538642,-1.1445389,1.1445389
30.905852,-15.47792,-2.3948055,2.2844005,4.4173012,2.1329007,2.1329007
26.108411,-15.570651,-2.1416068,0.74540323,4.6894255,3.9440222,3.9440222
-26.472006,3.3721863,1.1315972,2.9346666,5.2976789,2.3630123,2.3630123
31.831813,-14.709458,-2.4663423,3.1940029,4.3059702,1.1119673,1.1119673
-26.010652,5.7319414,1.1231967,2.3725095,5.0894818,2.7169724,2.7169724
24.186068,-4.6097079,-1.9028229,3.1393259,4.2994242,1.1600983,1.1600983
-30.471175,-5.856268,1.1802187,6.1326199,5.9572611,-0.17535877,0.17535877
-39.63952,6.1244495,1.8551044,5.6580858,5.5266004,-0.13148546,0.13148546
-41.507112,3.0626426,1.9026897,5.2522144,5.4427881,0.19057369,0.19057369
-29.295106,-2.4037155,1.0972784,1.1551204,5.595695,4.4405746,4.4405746
24.281475,-14.461018,-2.1589977,2.1580992,4.5573878,2.3992887,2.3992887
27.882142,-4.787591,-2.226787,3.8158722,4.4966779,0.68080568,0.68080568
-33.046368,8.9733934,1.4339274,5.9399648,4.8234305,-1.1165342,1.1165342
-26.926262,2.2546107,0.98172256,3.7737033,5.2838473,1.510144,1.510144
-35.488281,-3.6029535,1.358682,4.7419972,5.0218248,0.27982759,0.27982759
-29.570632,-4.0930973,1.0088155,1.8464797,6.1168475,4.2703679,4.2703679
-37.757824,7.6416623,1.6423033,5.3663259,5.3495569,-0.016768932,0.016768932
-40.453108,5.2138418,1.7567683,5.311049,5.6497226,0.33867359,0.33867359
25.990167,-4.4266091,-2.1758094,5.0360031,4.550581,-0.48542213,0.48542213
-41.08812,4.1938744,1.7732436,5.1245818,5.4062767,0.28169489,0.28169489
-29.945985,-4.9496111,0.99528829,3.9661727,6.0114446,2.0452719,2.0452719
20.905889,-10.00276,-1.9879565,2.2356701,4.4208264,2.1851563,2.1851563
21.229665,-11.025171,-2.0231425,3.2088039,4.422401,1.2135971,1.2135971
22.546875,-5.5484306,-2.0211394,1.4496846,4.6376557,3.1879711,3.1879711
-28.063604,9.3124668,1.0600681,3.0152764,4.8925443,1.8772678,1.8772678
-25.981467,6.919235,0.90327194,2.3904169,4.9933209,2.6029041,2.6029041
21.718858,-12.046072,-2.0976423,4.085288,4.1246185,0.039330482,0.039330482
30.715645,-6.0074486,-2.530429,2.1806226,4.3799429,2.1993203,2.1993203
22.50152,-13.041559,-2.1674715,3.9285145,4.4143858,0.48587132,0.48587132
20.754544,-8.9506238,-2.0143925,2.248734,4.3607821,2.1120481,2.1120481
32.861178,-9.7254261,-2.7247295,4.135787,4.4147243,0.27893734,0.27893734
32.990223,-11.823087,-2.7643344,4.6076317,4.4328222,-0.17480946,0.17480946
-36.028979,8.6580977,1.4539009,4.3939447,5.2754478,0.88150311,0.88150311
-40.083029,-0.75808958,1.5379758,7.3871474,5.3582778,-2.0288696,2.0288696
-29.172256,9.7574647,1.0222163,3.2236996,4.8325267,1.6088271,1.6088271
-31.124321,9.2580888,1.1174697,7.0060272,4.8368149,-2.1692123,2.1692123
-27.511314,1.218132,0.78992446,4.9468374,5.3837929,0.43695545,0.43695545
-27.036965,8.7211659,0.86615763,2.9286478,4.7976356,1.8689878,1.8689878
-31.593578,-5.8387084,0.89565275,6.2103848,5.5135379,-0.69684696,0.69684696
20.868091,-7.8827951,-2.1553707,2.3757043,4.3594742,1.9837699,1.9837699
-34.768095,-4.4899305,1.0411608,4.8468943,5.0046926,0.15779829,0.15779829
29.031583,-16.137209,-2.7770084,0.83260286,4.343842,3.5112392,3.5112392
-41.159921,1.0298013,1.4754882,5.5257854,5.3797803,-0.14600515,0.14600515
-29.803618,-3.2727846,0.72572562,1.8942472,5.700243,3.8059958,3.8059958
-34.14191,9.1850528,1.1514631,4.704854,4.9244771,0.21962309,0.21962309
-39.071662,-1.3271602,1.2614141,8.3736639,5.3557849,-3.017879,3.017879
-28.177673,0.28559676,0.62750563,5.3310127,5.5570841,0.22607136,0.22607136
27.049674,-15.895692,-2.7660598,0.39385864,4.6312251,4.2373665,4.2373665
-38.400419,7.2121981,1.240372,5.3402066,5.246882,-0.093324661,0.093324661
32.632261,-12.843456,-3.108454,3.950979,4.3478742,0.39689517,0.39689517
-32.732021,-5.665413,0.71614679,5.1025877,5.4637694,0.36118174,0.36118174
-33.841546,-5.2098322,0.77804361,4.4418559,5.2258072,0.78395128,0.78395128
-26.074154,8.0673032,0.52967439,2.5479693,4.8553262,2.3073568,2.3073568
25.007851,-4.2299385,-2.5653661,4.9514656,4.3133826,-0.63808298,0.63808298
25.234507,-14.936508,-2.7395415,1.4996821,4.5416808,3.0419987,3.0419987
29.766434,-5.4345174,-2.8671127,2.6332076,4.421216,1.7880085,1.7880085
23.242528,-4.7971359,-2.4868088,2.6877651,4.5344625,1.8466973,1.8466973
-38.007054,-1.807921,1.042737,8.0938835,5.238534,-2.8553495,2.8553495
21.216218,-6.8798964,-2.4269231,2.2653832,4.4036932,2.13831,2.13831
-30.936052,-5.0149528,0.57042336,5.6956577,5.5865879,-0.10906982,0.10906982
-28.830912,-0.61162283,0.5123111,3.790091,5.5939903,1.8038993,1.8038993
-30.379258,-4.1281354,0.51462472,3.3044753,5.6532965,2.3488212,2.3488212
-32.221269,9.4625251,0.79829418,6.6635032,4.8151793,-1.8483238,1.8483238
-30.285526,9.9596913,0.67532641,4.5868769,4.7737117,0.18683481,0.18683481
-25.491964,5.0150615,0.32583931,2.1291606,5.0358448,2.9066842,2.9066842
31.78454,-7.5254372,-3.1479134,3.3453424,4.5381913,1.1928489,1.1928489
-41.144193,2.2047064,1.1290089,5.203567,5.3888102,0.18524313,0.18524313
23.390304,-13.76743,-2.7965558,3.8810077,4.6381769,0.75716925,0.75716925
26.853852,-4.4024596,-2.8584805,5.4936352,4.4570951,-1.03654,1.03654
-36.965976,-2.3104054,0.80811517,4.5268426,5.1028032,0.57596064,0.57596064
-25.759563,3.8630048,0.25887894,2.2747948,5.1321936,2.8573987,2.8573987
30.04647,-15.598846,-3.2120793,1.429448,4.4332843,3.0038363,3.0038363
-37.037258,8.2516597,0.95354786,4.4898467,5.1850905,0.69524384,0.69524384
-29.44095,-1.5095242,0.365812,2.3549774,5.2159643,2.8609869,2.8609869
32.764527,-10.795884,-3.3304134,4.4776921,4.4421124,-0.035579681,0.035579681
-28.285925,10.37868,0.46047318,2.2203796,4.5984201,2.3780406,2.3780406
-25.30639,6.1822103,0.20786637,2.1082697,4.9629221,2.8546524,2.8546524
32.035004,-13.83933,-3.3761525,3.0146048,4.3030362,1.2884314,1.2884314
-27.228748,9.8271809,0.35235367,2.4366612,4.6419668,2.2053056,2.2053056
-40.419014,0.22673179,0.95709289,6.1776423,5.357779,-0.81986332,0.81986332
32.251553,-8.6601626,-3.319935,4.1017604,4.3642206,0.26246023,0.26246023
-35.226907,9.1695259,0.7440309,4.1498542,5.1652455,1.0153913,1.0153913
31.145063,-6.6750744,-3.2879548,3.1979806,4.201901,1.0039203,1.0039203
-26.177978,2.7205506,0.1191312,2.6323156,5.1869836,2.5546679,2.5546679
21.758965,-5.9718184,-2.7804548,1.6410041,4.4851203,2.8441162,2.8441162
28.755851,-4.9584979,-3.1805339,3.6805933,4.3464155,0.66582227,0.66582227
-36.022978,-2.948578,0.53750792,3.4413919,4.9810419,1.53965,1.53965
-40.922256,3.3911111,0.89514758,5.0821199,5.3777452,0.29562521,0.29562521
-30.038159,-2.3893485,0.15824208,2.6415145,5.1757269,2.5342124,2.5342124
-39.007577,6.6202444,0.79355043,5.136281,5.2070875,0.070806503,0.070806503
28.048097,-16.017809,-3.3766438,0.39929163,4.5745378,4.1752461,4.1752461
-26.217828,9.1919219,0.080105701,2.4910524,4.6662655,2.1752131,2.1752131
-25.247844,7.3288473,-0.005150703,2.115243,4.8367305,2.7214875,2.7214875
-33.326972,9.6709877,0.48209195,4.9380646,4.9560275,0.017962933,0.017962933
20.850714,-10.52573,-2.9279334,2.5415025,4.3622065,1.820704,1.820704
-31.978608,-4.989169,0.16238526,5.8777843,5.0821304,-0.79565382,0.79565382
24.007754,-4.1823345,-3.0232027,4.4555106,4.4541264,-0.0013842583,0.0013842583
21.221387,-11.509026,-2.9759274,3.6071641,4.4838448,0.87668061,0.87668061
-39.871835,5.5944829,0.75912934,5.1183453,5.4807673,0.36242199,0.36242199
-40.498286,4.5300518,0.77494073,5.0821919,5.50349,0.42129803,0.42129803
31.073474,-14.769883,-3.5995159,2.2135863,4.4509921,2.2374058,2.2374058
-29.440624,10.681637,0.22427053,2.4126277,4.5608902,2.1482625,2.1482625
26.169541,-15.348197,-3.3402137,0.85124648,4.4872737,3.6360272,3.6360272
-26.766737,1.6578612,-0.092538441,3.3824787,5.2083354,1.8258567,1.8258567
-31.383733,10.070966,0.26319578,5.9117112,4.7701626,-1.1415486,1.1415486
20.63359,-9.5275087,-2.9943609,2.1442349,4.3610616,2.2168267,2.2168267
-35.161107,-3.7010164,0.25103471,5.2183084,4.9712033,-0.24710512,0.24710512
-39.560368,-0.51064952,0.54311876,6.7910118,5.2595849,-1.5314269,1.5314269
-30.659554,-3.269176,-0.02571416,3.6858692,5.3402758,1.6544065,1.6544065
25.853808,-4.0476386,-3.2723227,5.8399911,4.296804,-1.5431871,1.5431871
32.557194,-11.837635,-3.7811849,3.8462858,4.593708,0.74742222,0.74742222
20.597474,-8.4986149,-3.0515088,2.2593751,4.3477006,2.0883255,2.0883255
21.820377,-12.404679,-3.1792113,4.5371013,4.6247554,0.087654114,0.087654114
24.357199,-14.286376,-3.3640911,3.4055076,4.5524421,1.1469345,1.1469345
-31.293533,-4.1526506,-0.062484969,5.0668015,5.1271992,0.060397625,0.060397625
22.399657,-5.1341947,-3.1741123,1.6694983,4.4166861,2.7471877,2.7471877
-40.558897,1.3390349,0.50085514,5.618876,5.3748593,-0.24401665,0.24401665
30.35189,-5.9977214,-3.6568515,3.4761889,4.327714,0.85152507,0.85152507
-33.107594,-4.7754221,-0.02248351,5.3810973,5.07832,-0.30277729,0.30277729
-34.192821,-4.3368293,0.027334148,5.3298359,4.9368401,-0.39299583,0.39299583
-38.01221,7.5548827,0.4100969,4.6716928,5.138227,0.46653414,0.46653414
32.37319,-9.7817663,-3.8716274,4.7774649,4.4730535,-0.30441141,0.30441141
27.728307,-4.5249678,-3.5646054,5.1422524,4.2487621,-0.89349031,0.89349031
-27.507329,0.71567596,-0.33811071,4.5579872,5.3774824,0.8194952,0.8194952
-25.29331,8.5073526,-0.35030017,2.235311,4.6639614,2.4286504,2.4286504
-36.257222,8.8783138,0.25931883,3.9052901,5.2758303,1.3705401,1.3705401
-38.612645,-1.1633836,0.22194051,6.5903015,5.345315,-1.2449865,1.2449865
20.748332,-7.4646881,-3.2753324,2.3104408,4.2580261,1.9475853,1.9475853
29.073483,-15.708642,-3.8798587,0.81081086,4.5747275,3.7639167,3.7639167
-27.460385,10.872088,-0.27655989,1.7846122,4.3101196,2.5255075,2.5255075
-24.882625,5.4585458,-0.5073199,2.0907784,4.875114,2.7843356,2.7843356
-34.426368,9.6841449,0.058087827,3.9124258,4.9607325,1.0483067,1.0483067
22.589794,-13.147682,-3.5366055,5.2482285,4.4669914,-0.78123713,0.78123713
31.339195,-7.3225117,-3.9717773,4.3035846,4.4040608,0.10047626,0.10047626
31.717793,-8.0465555,-4.0282051,4.6829147,4.5171666,-0.16574812,0.16574812
-26.420129,10.278679,-0.44413125,2.0665872,4.4569221,2.3903348,2.3903348
-30.554194,10.77348,-0.20875737,3.6077704,4.5873799,0.97960949,0.97960949
32.153743,-12.833637,-4.1397587,3.0235381,4.618083,1.5945449,1.5945449
-28.376004,-0.053149971,-0.50225324,5.2031617,5.5320287,0.32886696,0.32886696
-25.052881,4.3952886,-0.64796766,2.1577284,4.9307184,2.77299,2.77299
-28.572062,11.311688,-0.36154803,1.6036948,4.3603058,2.756611,2.756611
-32.481264,10.153653,-0.15587476,5.3762751,4.8333998,-0.54287529,0.54287529
-37.617223,-1.7648693,-0.054016178,4.3993979,5.1783748,0.77897692,0.77897692
27.100289,-15.655615,-3.9519673,0.38164309,4.5362239,4.1545808,4.1545808
24.849254,-3.8015856,-3.6701045,5.605814,4.4145179,-1.1912961,1.1912961
-40.538689,2.5181882,0.13848746,5.2494426,5.5918779,0.34243536,0.34243536
-29.221787,-0.82669002,-0.56994051,4.1438379,5.4831357,1.3392978,1.3392978
23.093733,-4.3784709,-3.6134953,3.900461,4.5040822,0.60362124,0.60362124
29.495019,-5.3493895,-4.0277002,3.9438248,4.1859889,0.24216413,0.24216413
-25.456479,3.2359209,-0.76904679,2.2179003,4.9959807,2.7780805,2.7780805
25.310167,-14.742181,-3.9337217,2.417443,4.366715,1.9492719,1.9492719
21.103527,-6.4998044,-3.606939,2.0331621,4.3219514,2.2887893,2.2887893
-39.849808,0.49550877,-0.036636812,5.8419547,5.2563787,-0.58557606,0.58557606
-24.62896,7.775713,-0.8100848,2.0495131,4.7309651,2.681452,2.681452
-30.025338,-1.6071207,-0.65041887,3.2725933,5.1437292,1.871136,1.871136
32.340932,-10.83657,-4.3601441,4.1083512,4.5255213,0.41717005,0.41717005
-24.500462,6.5326067,-0.86899128,2.1748025,4.8488235,2.674021,2.674021
-36.626963,-2.3653049,-0.31583423,2.4425011,5.0632854,2.6207843,2.6207843
-32.313727,-4.1132874,-0.58860926,5.2227292,5.1232095,-0.09951973,0.09951973
30.009249,-15.102621,-4.3074955,1.5053773,4.6603837,3.1550064,3.1550064
-25.390809,9.6321585,-0.78908812,2.224617,4.4815311,2.2569141,2.2569141
20.852979,-10.97822,-3.7364231,2.6722198,4.6252136,1.9529939,1.9529939
31.512437,-13.738127,-4.4028996,2.5556788,4.5700412,2.0143623,2.0143623
26.706235,-4.065105,-4.0144415,5.9425688,4.1878657,-1.754703,1.754703
-40.331027,3.7098632,-0.11067065,4.9693251,5.5530286,0.58370352,0.58370352
-37.136384,8.2875577,-0.23901021,4.2049565,5.2395391,1.0345826,1.0345826
-30.757237,-2.4551979,-0.76302115,3.755223,5.2960029,1.5407798,1.5407798
-26.021007,2.1424313,-0.96637201,2.4617846,5.0366511,2.5748665,2.5748665
23.46826,-13.75628,-4.0467446,4.9437475,4.4722962,-0.47145128,0.47145128
30.813588,-6.7158364,-4.3881463,4.6788602,4.3927164,-0.28614378,0.28614378
-35.652117,-2.9925587,-0.56687871,4.1847,4.9772182,0.79251814,0.79251814
-31.507233,-3.3296757,-0.82838532,4.5076194,5.2114768,0.70385742,0.70385742
-29.715541,11.485028,-0.71587053,1.7684691,4.4848437,2.7163746,2.7163746
-39.927951,4.8587777,-0.241675,4.6709285,5.2305727,0.55964422,0.55964422
-39.342262,5.9034339,-0.27231463,4.4306493,5.1552134,0.72456408,0.72456408
21.6419,-5.5635276,-3.9284238,1.2960399,4.3766613,3.0806214,3.0806214
-35.464687,9.4239382,-0.45826596,3.6060112,5.0072355,1.4012244,1.4012244
20.604027,-10.10016,-3.9796162,2.0326941,4.5872078,2.5545137,2.5545137
21.190438,-11.775782,-4.0459718,3.4336717,4.7728477,1.3391759,1.3391759
-33.57779,10.156585,-0.61266864,3.9650137,5.0173635,1.0523498,1.0523498
-31.635076,10.743315,-0.71507887,4.7622857,4.6944604,-0.067825317,0.067825317
28.101284,-15.656994,-4.5180421,0.42217162,4.5576463,4.1354747,4.1354747
20.478704,-8.1053016,-3.9757843,2.1545992,4.202271,2.0476718,2.0476718
-33.456627,-3.9347276,-0.84033055,5.264811,4.9747562,-0.2900548,0.2900548
-34.622266,-3.5703579,-0.77740647,5.3124099,4.9735837,-0.33882618,0.33882618
28.542928,-4.8025036,-4.4050603,4.8259578,4.2145219,-0.61143589,0.61143589
23.855723,-3.728817,-4.1234877,5.2280812,4.5354719,-0.69260931,0.69260931
-39.051062,-0.30238385,-0.49029829,5.3300991,5.3125577,-0.017541409,0.017541409
31.850828,-8.888739,-4.6627637,5.0301666,4.5160155,-0.5141511,0.5141511
20.467113,-9.0750221,-4.0545273,2.0025132,4.2917094,2.2891963,2.2891963
-38.601775,6.8153988,-0.45931167,4.3403201,5.0734649,0.73314476,0.73314476
-26.674946,11.27822,-1.0886248,1.684234,4.0778275,2.3935934,2.3935934
-26.758906,1.1631828,-1.2368996,3.1916857,5.2311378,2.0394521,2.0394521
26.235304,-15.11252,-4.5141864,1.3879821,4.4869003,3.0989182,3.0989182
-39.977678,1.6227791,-0.50920793,5.1600871,5.3269176,0.16683054,0.16683054
32.100125,-11.814929,-4.8212171,3.2188408,4.6702309,1.45139,1.45139
30.702942,-14.328498,-4.8081079,2.2169077,4.6693215,2.4524138,2.4524138
-24.385124,8.8787062,-1.3426393,2.2980645,4.5295701,2.2315056,2.2315056
-27.731845,11.760504,-1.112972,1.4653687,4.1306076,2.6652389,2.6652389
25.702038,-3.6437178,-4.3996835,6.0473695,4.4544744,-1.592895,1.592895
32.068401,-9.954213,-4.8678415,4.5051174,4.5149894,0.0098719597,0.0098719597
-25.652796,10.720879,-1.2814027,2.0221682,4.3381677,2.3159995,2.3159995
22.260151,-4.7101865,-4.2924403,2.2336545,4.5541363,2.3204818,2.3204818
21.823115,-12.58961,-4.3867505,4.8469329,4.8091302,-0.037802696,0.037802696
24.415234,-14.230106,-4.5714405,3.6313989,4.1847539,0.55335498,0.55335498
-24.249179,5.1333751,-1.5402352,2.6228166,4.8908572,2.2680407,2.2680407
30.092448,-5.9733568,-4.8143657,4.7887859,4.1176686,-0.67111731,0.67111731
-38.176218,-1.0496843,-0.86772388,3.596483,5.1052547,1.5087717,1.5087717
31.286627,-7.6879236,-4.9485421,5.1919017,4.5898242,-0.60207748,0.60207748
-23.918575,7.5928282,-1.601808,2.4591432,4.6950221,2.2358789,2.2358789
29.060134,-15.249112,-4.9657312,0.98951292,4.5697136,3.5802007,3.5802007
-24.686416,3.7754188,-1.6409651,2.5863993,4.9648023,2.3784029,2.3784029
-37.809393,7.5860255,-0.88891512,4.4335904,5.1096854,0.67609501,0.67609501
-30.799439,11.417059,-1.245305,2.9095564,4.5259948,1.6164384,1.6164384
31.618823,-12.762172,-5.1622278,2.8118768,4.6475687,1.8356919,1.8356919
27.550295,-4.2421481,-4.8083286,5.6860452,4.1818247,-1.5042205,1.5042205
-27.750347,0.38743937,-1.595203,4.5235572,5.3303475,0.80679035,0.80679035
-36.373085,8.8909026,-0.98320703,3.7741416,5.2127566,1.4386151,1.4386151
-28.858636,12.049634,-1.3724633,1.4086976,4.1112566,2.702559,2.702559
-39.953824,2.8186622,-0.88851042,4.5509167,5.2156234,0.66470671,0.66470671
-28.858808,-0.27839759,-1.5699814,5.3688774,5.3360724,-0.032804966,0.032804966
-24.648851,10.166614,-1.6604593,2.5021281,4.1804013,1.6782732,1.6782732
20.572284,-7.1917393,-4.5207642,2.1212633,4.3104296,2.1891663,2.1891663
-29.827195,-0.92555578,-1.5648711,4.3426952,5.4064946,1.0637994,1.0637994
-32.703256,10.639935,-1.2427345,4.3283548,4.8071189,0.47876406,0.47876406
-34.637133,9.9349467,-1.1458926,3.2753377,5.0710187,1.795681,1.795681
-37.212634,-1.722564,-1.1726401,1.756402,5.1262698,3.3698678,3.3698678
-25.266157,2.6542635,-1.8267141,2.5634396,5.0686612,2.5052216,2.5052216
22.635994,-13.268815,-4.7943594,5.6519389,4.7189178,-0.93302107,0.93302107
24.695963,-3.3655507,-4.7772153,5.7010479,4.533607,-1.1674409,1.1674409
27.167547,-15.322585,-5.0997457,0.77496254,4.5285239,3.7535614,3.7535614
-30.711974,-1.6775326,-1.6017991,3.3041775,5.1918015,1.887624,1.887624
-39.305065,0.73264862,-1.0770716,4.444787,5.0907941,0.64600706,0.64600706
22.934621,-3.9343982,-4.7037438,4.8152676,4.6666045,-0.14866304,0.14866304
31.090505,-13.518015,-5.3274851,2.6124432,4.5196624,1.9072192,1.9072192
-32.564759,-3.3012886,-1.5946892,3.9725678,5.1666446,1.1940768,1.1940768
20.73464,-10.892115,-4.7550042,2.0778534,4.8959579,2.8181045,2.8181045
-31.510433,-2.5137761,-1.6528397,3.4952903,5.2734108,1.7781205,1.7781205
-23.633623,6.366614,-1.9748156,2.928735,4.8113732,1.8826382,1.8826382
31.901833,-10.788983,-5.4096034,3.8585439,4.4260173,0.56747341,0.56747341
-36.1847,-2.3006098,-1.4087718,3.0263453,5.0744247,2.0480795,2.0480795
20.981162,-6.0676923,-4.7393818,1.6824158,4.4727607,2.7903448,2.7903448
25.356043,-14.622243,-5.1158103,2.2713354,4.0024586,1.7311232,1.7311232
29.867797,-14.640257,-5.3779301,1.6951584,4.582056,2.8868977,2.8868977
29.264656,-5.2730151,-5.2332908,5.0430264,4.1294546,-0.91357183,0.91357183
-39.754452,4.0292688,-1.1601784,4.0285835,5.2249236,1.1963401,1.1963401
-38.879514,6.1047556,-1.2458253,4.0228024,5.0726519,1.0498495,1.0498495
-37.085847,8.2556369,-1.3258282,4.2161059,5.1077552,0.89164925,0.89164925
-35.117746,-2.8351683,-1.6018664,4.6076384,5.007246,0.39960766,0.39960766
-25.960064,11.63859,-1.9296613,2.2518067,3.9026604,1.6508536,1.6508536
-33.933394,-3.2241852,-1.7025017,4.5401621,5.1742616,0.63409948,0.63409948
-25.995544,1.6928853,-2.09711,2.7986767,5.0968385,2.2981617,2.2981617
-39.343065,5.1828515,-1.2956491,3.9420247,5.1039929,1.1619682,1.1619682
26.533582,-3.711888,-5.2010631,6.224124,4.3945646,-1.8295593,1.8295593
-26.950838,12.092289,-1.9415697,2.0251384,3.7207332,1.6955948,1.6955948
30.608999,-6.7754836,-5.5137558,5.3465066,4.2521343,-1.0943723,1.0943723
20.360129,-8.3838818,-4.9630822,2.0069301,4.1065874,2.0996573,2.0996573
-24.960799,11.225089,-2.0995418,2.8887587,3.9379959,1.0492373,1.0492373
-23.437873,8.5690511,-2.2372499,3.290313,4.4636812,1.1733682,1.1733682
23.528684,-13.818483,-5.2545046,4.5645423,4.0426364,-0.5219059,0.5219059
-23.732846,9.7324695,-2.2321577,3.5075917,4.0894237,0.58183193,0.58183193
21.503552,-5.1071004,-5.0314706,1.0841461,4.8332701,3.7491239,3.7491239
-29.950881,12.055052,-1.8467827,1.8530706,4.2176108,2.3645402,2.3645402
31.465215,-8.4990489,-5.6657779,4.8899455,4.5616932,-0.32825232,0.32825232
-38.557236,-0.1240694,-1.5701748,2.8753235,5.0502815,2.174958,2.174958
28.146704,-15.193048,-5.60902,0.94621283,4.6931734,3.7469606,3.7469606
23.682471,-3.2897197,-5.2021053,5.5236912,4.778089,-0.74560213,0.74560213
-31.837338,11.22224,-1.8293387,3.8167732,4.7261562,0.90938306,0.90938306
21.176093,-11.85885,-5.2152255,2.9767528,4.7729177,1.796165,1.796165
-39.403421,1.8915013,-1.5599703,3.8274267,5.0838451,1.2564185,1.2564185
31.563342,-11.795088,-5.8560397,3.3441041,4.4032111,1.0591071,1.0591071
-33.747648,10.410724,-1.8096838,3.3666441,4.9047785,1.5381343,1.5381343
-35.612722,9.4283546,-1.7321619,3.3720691,4.9263725,1.5543034,1.5543034
-28.006354,12.418295,-2.1249381,1.9263165,3.7676449,1.8413284,1.8413284
31.657433,-9.6050125,-5.8685535,4.2329836,4.5324197,0.29943609,0.29943609
-23.07413,7.4230386,-2.5021749,3.5683947,4.5778847,1.00949,1.00949
-23.878074,4.1644014,-2.5178467,3.4875822,4.917829,1.4302468,1.4302468
20.46263,-9.6706994,-5.2534955,1.6457218,4.4788127,2.8330909,2.8330909
30.470188,-13.862825,-5.8919464,2.3887258,4.5768256,2.1880999,2.1880999
26.28041,-14.906241,-5.6769902,1.4536381,4.0750089,2.6213708,2.6213708
-38.253558,6.8027624,-1.6819109,4.4336128,5.1569667,0.72335386,0.72335386
28.351416,-4.5901484,-5.6540912,5.4020796,4.1858201,-1.2162595,1.2162595
-26.870883,0.95006027,-2.4327697,3.4935832,5.1937389,1.7001557,1.7001557
-23.296936,5.2729226,-2.6056102,3.6017425,4.8075504,1.2058079,1.2058079
-24.025766,10.85707,-2.5123618,4.1645398,3.7720265,-0.39251328,0.39251328
25.533909,-3.2580596,-5.554359,6.187572,4.5410223,-1.6465497,1.6465497
22.105245,-4.2463185,-5.3734409,2.8498006,4.929122,2.0793214,2.0793214
-32.289973,-2.4019508,-2.282511,2.9846652,5.1753907,2.1907256,2.1907256
-24.502039,3.0949029,-2.6703506,3.4470088,5.0233016,1.5762928,1.5762928
-37.724334,-0.94093397,-1.9852221,1.1741356,5.0790324,3.9048969,3.9048969
29.037019,-14.755209,-6.0031476,1.4941103,4.7020483,3.207938,3.207938
24.462067,-14.236905,-5.741661,2.8340001,3.9046924,1.0706923,1.0706923
21.902076,-12.705942,-5.5955391,4.6157713,4.5776663,-0.038105011,0.038105011
-30.514117,-0.98670301,-2.4347986,4.4524736,5.4021072,0.9496336,0.9496336
-28.483854,0.08132247,-2.5608848,5.1845436,5.102242,-0.082301617,0.082301617
29.890531,-5.9321613,-6.01761,5.3176904,4.1495271,-1.1681633,1.1681633
-39.357407,3.1153779,-1.9536491,3.4047501,5.0961924,1.6914423,1.6914423
-25.312023,12.01692,-2.6295431,3.5540264,3.6166215,0.062595129,0.062595129
-33.298765,-2.5494719,-2.4088088,3.3114824,5.1768203,1.8653378,1.8653378
30.967024,-12.832715,-6.2284959,2.9117751,4.4559798,1.5442047,1.5442047
30.996626,-7.6545009,-6.1555892,5.0936217,4.3658667,-0.72775507,0.72775507
-22.701113,6.3443153,-2.9095175,3.9429836,4.6640043,0.7210207,0.7210207
20.347545,-7.5786499,-5.5825943,2.0718131,4.6214604,2.5496473,2.5496473
-29.536409,-0.39372445,-2.6354195,5.6091475,5.2552152,-0.35393238,0.35393238
-27.646394,0.50317018,-2.7305444,4.2092891,5.1866312,0.97734213,0.97734213
-31.53218,-1.5940209,-2.5490251,2.9539542,5.1104078,2.1564536,2.1564536
-37.480879,7.6744691,-2.0812288,4.5422459,5.0211005,0.47885466,0.47885466
-22.865761,9.4178403,-2.9004886,4.9460306,4.1330309,-0.81299973,0.81299973
-36.739535,-1.6107851,-2.2828696,1.9219352,5.0739136,3.1519784,3.1519784
-29.076381,12.526094,-2.5148891,2.060816,3.798826,1.7380099,1.7380099
20.509951,-6.5918516,-5.6364365,1.8753603,4.791625,2.9162648,2.9162648
-38.749753,0.96975422,-2.1464415,2.6028199,5.0644593,2.4616394,2.4616394
-30.975667,11.842331,-2.4391267,2.8182907,4.4931507,1.67486,1.67486
29.761676,-14.226381,-6.2942688,1.9460806,4.7161713,2.7700907,2.7700907
-26.141762,12.430597,-2.7276556,3.2773583,3.5509872,0.27362895,0.27362895
-34.473599,-2.4058827,-2.4723191,3.8152835,5.1861587,1.3708751,1.3708751
-22.539144,8.3529662,-3.0000965,4.6405196,4.3798637,-0.26065588,0.26065588
22.773188,-3.4784786,-5.7628098,5.2375698,4.8681612,-0.36940861,0.36940861
-35.635644,-2.0779456,-2.4151367,3.5142689,5.0478125,1.5335436,1.5335436
