x,y,z,map_dist,map_valid,wss_cfd,wss_pred,err_wss,abs_err_wss
-34.632488,8.1910353,2.9209392,1.5324278e-05,1,4.9481081,5.17879,0.23068184,0.23068184
-33.842403,8.5754128,2.1604493,3.3544897e-06,1,5.2332965,5.0665333,-0.16676319,0.16676319
-28.721127,7.656023,2.2147207,1.9630839e-05,1,4.3097359,4.971061,0.66132517,0.66132517
-27.699568,7.0955992,2.0600958,4.2995955e-06,1,3.4951845,5.0226844,1.5274999,1.5274999
-29.795336,8.0913744,2.1556554,1.7340164e-05,1,5.3862165,4.9174461,-0.46877043,0.46877043
-30.881617,8.376976,1.893472,3.0078333e-05,1,6.1731098,4.8842077,-1.2889021,1.2889021
-26.773752,6.4405556,1.6967297,1.2682315e-05,1,2.9451997,5.0604277,2.115228,2.115228
-31.966364,8.6508636,1.6365738,8.6941505e-07,1,6.2656738,4.8949272,-1.3707466,1.3707466
-26.010651,5.7319422,1.12318,1.6742072e-05,1,2.5595961,5.0664343,2.5068382,2.5068382
-25.491964,5.0150623,0.32583317,6.203878e-06,1,2.3672275,5.0438598,2.6766323,2.6766323
-25.052883,4.3952885,-0.64797765,1.021938e-05,1,2.4514701,4.9977136,2.5462435,2.5462435
-24.686417,3.7754185,-1.6409653,7.2737756e-07,1,2.8567802,4.9707657,2.1139855,2.1139855
-26.134775,1.4188288,-3.3002236,3.7750754e-06,1,3.862639,5.1033212,1.2406822,1.2406822
-25.250851,2.175297,-2.9513261,1.7411694e-05,1,3.5836855,5.0482014,1.464516,1.464516
-27.176144,0.80986041,-3.7242694,1.2332855e-05,1,4.3155636,5.1281024,0.81253879,0.81253879
-28.951229,0.064294837,-3.5881026,6.1214622e-06,1,5.0009708,5.2098091,0.2088383,0.2088383
-28.090242,0.37321126,-3.474359,2.1541422e-05,1,4.6620502,5.1693361,0.50728592,0.50728592
-30.271643,-0.57262945,-3.0723948,3.1493456e-05,1,4.8163044,5.2855436,0.46923926,0.46923926
-31.032751,-0.74775654,-3.3975189,1.5975247e-05,1,4.743855,5.303705,0.55985001,0.55985001
-37.190315,-0.73397839,-3.0785239,1.0982808e-05,1,1.86132,5.148681,3.2873609,3.2873609
-35.351063,-0.73148918,-3.9864328,1.7713523e-05,1,2.9771568,5.3057537,2.3285969,2.3285969
-34.248348,-0.95484376,-3.8533847,1.0336077e-05,1,3.5418377,5.3283,1.7864623,1.7864623
-33.172623,-1.0467633,-3.6629031,1.6872353e-05,1,3.9209899,5.3144866,1.3934967,1.3934967
-32.107918,-1.0393282,-3.4536686,2.219158e-05,1,4.2746945,5.3039422,1.0292477,1.0292477
-42.696507,-3.4035742,8.0799961,1.0126225e-05,1,6.7769196,5.4559121,-1.3210076,1.3210076
-42.133869,-4.0484753,8.8561993,1.8228964e-05,1,6.4232799,5.4171164,-1.0061635,1.0061635
-41.46912,-4.4714065,9.8534212,9.172361e-06,1,6.1115451,5.3708353,-0.74070979,0.74070979
-43.168236,-2.5604076,7.4746413,1.3347063e-05,1,7.2763775,5.4785094,-1.7978682,1.7978682
-41.144947,-4.7331252,11.146485,3.036972e-06,1,5.4315365,5.3605594,-0.070977081,0.070977081
-40.830971,-4.8120899,12.503199,1.4450428e-05,1,4.6663531,5.378774,0.71242085,0.71242085
-43.48941,-1.585112,6.9953699,2.0393476e-05,1,7.8901121,5.4861653,-2.4039468,2.4039468
-41.733051,0.70269322,2.4697967,1.6858772e-05,1,6.8634102,5.3852327,-1.4781775,1.4781775
-42.205715,0.41525549,3.5261092,1.763623e-05,1,7.8797518,5.3991197,-2.4806321,2.4806321
-41.159924,1.0297999,1.4754888,2.9518347e-06,1,6.0727017,5.3794143,-0.6932874,0.6932874
-42.668606,0.12161949,4.5731053,2.0584394e-05,1,8.6727464,5.4211278,-3.2516186,3.2516186
-40.558895,1.3390344,0.5008648,9.8574937e-06,1,5.5231207,5.3531842,-0.16993654,0.16993654
-43.157677,-0.18792915,5.599648,3.2189848e-06,1,8.8785234,5.4442323,-3.4342912,3.4342912
-39.97768,1.622779,-0.50922137,1.3625097e-05,1,4.8176961,5.2757782,0.45808204,0.45808204
-38.011089,0.09209957,-2.6487696,9.3206368e-06,1,2.1210101,5.1121199,2.9911098,2.9911098
-38.749756,0.9697541,-2.1464498,8.7836189e-06,1,2.9646054,5.1109878,2.1463824,2.1463824
-38.549335,-1.2288318,13.704979,3.2682811e-06,1,5.2320284,5.3000784,0.068050065,0.068050065
-38.477291,-0.038112618,13.500006,3.5442099e-05,1,5.9477476,5.3133928,-0.63435479,0.63435479
-38.872509,-2.3991711,13.785515,8.279714e-06,1,4.7117694,5.3042683,0.59249886,0.59249886
-38.585423,1.1154549,13.198564,1.4653916e-05,1,6.7978731,5.3437304,-1.4541426,1.4541426
-38.868587,2.1901376,12.795339,4.6572804e-06,1,7.6185795,5.387439,-2.2311405,2.2311405
-39.484432,3.6197217,11.6032,3.4096613e-06,1,8.5560861,5.4500565,-3.1060296,3.1060296
-39.442745,-3.4812169,13.758343,3.3756477e-06,1,4.4813928,5.3212008,0.83980795,0.83980795
-39.716938,4.309896,10.631181,3.1238128e-05,1,8.3535865,5.4654373,-2.8881492,2.8881492
-40.058491,4.8211117,9.5562296,5.2814321e-06,1,7.8017489,5.4745943,-2.3271546,2.3271546
-40.45306,5.1002603,8.3740492,8.97655e-06,1,7.2433763,5.4780656,-1.7653106,1.7653106
-33.046368,8.9733953,1.4339069,2.0582618e-05,1,5.6485369,4.9513628,-0.69717416,0.69717416
-24.502039,3.0949042,-2.6703627,1.2178944e-05,1,3.481947,4.9699829,1.4880359,1.4880359
-30.017509,-0.23793682,-3.8192935,1.0729056e-05,1,5.1261064,5.2617966,0.13569013,0.13569013
-36.453197,-0.32423747,-4.0028176,9.0012764e-06,1,2.3756079,5.2342935,2.8586856,2.8586856
-40.249298,-4.4107947,13.685461,4.0245235e-06,1,4.482592,5.3673674,0.88477547,0.88477547
-43.663784,-0.52090949,6.6133351,1.8571114e-05,1,8.4458355,5.4726612,-2.9731744,2.9731744
-39.403419,1.8915005,-1.5599607,9.7298732e-06,1,3.8544416,5.1710105,1.3165689,1.3165689
-39.361973,3.0016129,12.408237,6.9517598e-06,1,8.139357,5.4302629,-2.7090941,2.7090941
-38.119537,6.6326933,4.7408624,8.552927e-06,1,6.1260629,5.5131499,-0.612913,0.612913
-37.305889,7.142766,3.9974518,7.864301e-06,1,5.9002361,5.4589489,-0.44128718,0.44128718
-38.998444,6.1718593,5.4962206,5.9936892e-06,1,6.2807858,5.493416,-0.78736975,0.78736975
-39.862919,5.7105904,6.2831726,1.4072994e-05,1,6.5033179,5.4698878,-1.0334301,1.0334301
-36.510563,7.6853724,3.2848656,1.5293922e-06,1,5.466039,5.3538625,-0.1121765,0.1121765
-40.879398,5.1712437,7.0587378,1.0153854e-06,1,6.9286163,5.4826058,-1.4460105,1.4460105
-35.72776,8.2245626,2.5768836,7.0929905e-06,1,5.0093958,5.2525572,0.24316136,0.24316136
-34.945667,8.7422724,1.8669046,1.7946426e-05,1,4.7722928,5.1452115,0.37291873,0.37291873
-34.141914,9.1850519,1.1514368,2.6669146e-05,1,4.8261061,5.0345712,0.20846511,0.20846511
-27.867144,8.2139368,1.5858952,2.1094289e-05,1,3.4458103,4.9218348,1.4760245,1.4760245
-28.920149,8.7314863,1.6655127,1.1354813e-06,1,4.1928625,4.8770423,0.68417981,0.68417981
-26.874657,7.5975928,1.3235993,4.3330978e-06,1,2.9426545,4.9538942,2.0112397,2.0112397
-30.03159,9.0628309,1.4630177,1.6497674e-06,1,5.1558986,4.8393406,-0.31655792,0.31655792
-31.124319,9.2580881,1.1174868,1.7255874e-05,1,5.8194647,4.8246603,-0.99480442,0.99480442
-25.981468,6.9192362,0.90326625,5.9334015e-06,1,2.5472941,4.9627633,2.4154692,2.4154692
-32.221275,9.4625263,0.7982769,1.8442096e-05,1,5.7571297,4.8493294,-0.90780031,0.90780031
-25.306391,6.1822104,0.20786463,1.9077456e-06,1,2.3201071,4.9491367,2.6290296,2.6290296
-24.882626,5.4585471,-0.50732362,3.9905904e-06,1,2.3454431,4.9340822,2.5886391,2.5886391
-24.24918,5.1333756,-1.5402225,1.2713887e-05,1,2.800133,4.8795096,2.0793766,2.0793766
-23.878075,4.1644011,-2.5178542,7.549349e-06,1,3.4637128,4.886002,1.4222892,1.4222892
-26.308058,1.2773143,-4.5476713,9.9458081e-06,1,4.1637861,5.0557686,0.89198253,0.89198253
-25.33918,1.8578821,-4.1355205,1.1273274e-05,1,4.0607793,5.0138974,0.95311811,0.95311811
-24.463814,2.5664139,-3.7646008,1.8455469e-05,1,4.0251445,4.9474209,0.92227644,0.92227644
-28.234686,0.49836007,-4.6032925,3.1063553e-06,1,4.7268799,5.1269797,0.40009978,0.40009978
-29.27837,0.16482095,-4.5213318,7.6525793e-06,1,5.0570818,5.1840019,0.12692003,0.12692003
-31.697327,-0.50368881,-4.0796175,7.0902424e-06,1,4.8429748,5.3129611,0.46998629,0.46998629
-37.3834,0.38736314,-3.6595581,1.5396144e-05,1,2.1065098,5.1452113,3.0387015,3.0387015
-35.631439,0.25058162,-4.610878,1.4314803e-06,1,3.4609013,5.279337,1.8184356,1.8184356
-34.592094,-0.11010864,-4.5630269,2.112543e-05,1,3.9335037,5.3461286,1.4126249,1.4126249
-33.555885,-0.3263405,-4.4240952,1.3788187e-05,1,4.3499714,5.3534856,1.0035142,1.0035142
-32.561207,-0.46269855,-4.2578349,5.7077625e-06,1,4.6252699,5.3313051,0.70603522,0.70603522
-43.200142,-3.7516162,9.0077229,8.2949981e-06,1,6.2507185,5.4576118,-0.79310666,0.79310666
-43.692871,-2.9543371,8.4266777,4.0658132e-06,1,6.5289106,5.4869577,-1.0419529,1.0419529
-42.699711,-4.3628912,9.7857513,1.2103396e-05,1,5.914319,5.4289386,-0.48538039,0.48538039
-42.331547,-4.8143387,10.766029,1.2080194e-05,1,5.4480478,5.4222129,-0.025834917,0.025834917
-44.039761,-1.9712136,7.9537745,1.0311837e-05,1,7.054973,5.506244,-1.548729,1.548729
-42.03978,-5.1313815,11.901803,3.0233903e-05,1,4.8238953,5.4400798,0.61618449,0.61618449
-41.179047,-5.0671329,13.739485,1.9308973e-05,1,4.4977654,5.439988,0.94222254,0.94222254
-44.196941,-0.88866961,7.6000667,2.54151e-05,1,7.7141528,5.5078443,-2.2063085,2.2063085
-42.258034,1.5610999,3.1687791,9.645046e-06,1,7.0783223,5.4204364,-1.6578859,1.6578859
-41.728722,1.8786682,2.1315949,1.418492e-05,1,6.0761217,5.4147507,-0.66137102,0.66137102
-42.698681,1.2397952,4.2392569,9.4263289e-06,1,8.1199471,5.4302169,-2.6897302,2.6897302
-41.144192,2.2047057,1.1290036,5.4476905e-06,1,5.4763069,5.4111828,-0.065124066,0.065124066
-43.184376,0.93074358,5.2801771,8.1920012e-06,1,8.7257292,5.4373849,-3.2883442,3.2883442
-40.538689,2.5181882,0.13848534,2.1452473e-06,1,5.0399427,5.3655149,0.32557216,0.32557216
-43.688404,0.59440917,6.3089013,6.0440268e-06,1,8.7136213,5.453002,-3.2606194,3.2606194
-39.953823,2.8186631,-0.88851941,9.0790775e-06,1,4.4321816,5.2622625,0.83008088,0.83008088
-38.139961,1.2379719,-3.1861491,1.3692592e-05,1,2.4632648,5.0897939,2.6265291,2.6265291
-38.79966,2.1604264,-2.6189756,1.3116653e-05,1,3.1673744,5.0952575,1.9278831,1.9278831
-38.959091,-0.49342236,14.499067,1.8904062e-05,1,5.1988137,5.3573793,0.15856559,0.15856559
-39.094639,-1.6738434,14.676208,2.7692154e-05,1,4.9483381,5.3457541,0.39741599,0.39741599
-39.064037,0.65239114,14.201532,2.9667441e-05,1,5.7050166,5.3796989,-0.32531766,0.32531766
-39.449924,-2.8062444,14.74781,1.7434252e-05,1,4.8156994,5.3515852,0.53588586,0.53588586
-39.361839,1.7090874,13.787964,2.4200945e-05,1,6.4164259,5.4097461,-1.0066797,1.0066797
-39.840878,2.6297009,13.271806,1.9409264e-05,1,7.2530729,5.4469145,-1.8061583,1.8061583
-40.434799,3.3828158,12.491302,3.8752343e-06,1,8.242804,5.4839588,-2.7588453,2.7588453
-40.555107,3.9822776,11.408264,1.4192457e-05,1,8.7024575,5.4921931,-3.2102644,3.2102644
-40.023857,-3.8438888,14.744792,1.9048872e-05,1,4.7481681,5.3773567,0.6291886,0.6291886
-40.845924,4.4516768,10.386598,1.0376627e-05,1,8.4820255,5.4938757,-2.9881498,2.9881498
-41.187805,4.6846161,9.2698116,2.1820399e-05,1,7.9876438,5.4905359,-2.4971079,2.4971079
-41.587311,4.6835613,8.1233997,6.3672931e-06,1,7.5472343,5.4868293,-2.0604049,2.0604049
-33.326973,9.670989,0.48207653,1.5511935e-05,1,5.0332437,4.921469,-0.11177466,0.11177466
-23.688082,3.4114141,-3.4939742,2.9123397e-05,1,4.020625,4.8628039,0.84217887,0.84217887
-27.263165,0.89893758,-4.9750018,1.6147824e-05,1,4.373376,5.0760642,0.70268823,0.70268823
-30.112785,0.11678452,-5.0235968,6.6794647e-06,1,5.1131836,5.201153,0.087969428,0.087969428
-30.948551,-0.20404296,-4.4498496,2.1142193e-05,1,5.1578648,5.2797451,0.12188035,0.12188035
-36.610069,0.81046897,-4.4698296,1.0929305e-05,1,3.0986525,5.1711193,2.0724668,2.0724668
-41.946075,-5.3450537,12.997834,2.5832339e-06,1,4.4776657,5.4743924,0.99672671,0.99672671
-40.773449,-4.7009416,14.734923,2.961634e-06,1,4.7192795,5.4402055,0.72092609,0.72092609
-44.186527,0.24126859,7.3354659,1.6678147e-05,1,8.2527843,5.4893612,-2.7634231,2.7634231
-39.357407,3.1153789,-1.9536531,4.1279196e-06,1,3.8211184,5.1476651,1.3265467,1.3265467
-39.14782,6.3050652,4.2662706,1.3783451e-05,1,6.2616133,5.5233321,-0.73828119,0.73828119
-38.36821,6.8313088,3.4930825,4.0173379e-06,1,6.1286645,5.5013049,-0.62735955,0.62735955
-37.593216,7.4430213,2.8067782,3.5946011e-06,1,5.7781813,5.4078766,-0.3703047,0.3703047
-40.094479,5.7494841,4.9225688,1.214223e-05,1,6.3408409,5.4973188,-0.84352206,0.84352206
-40.739998,5.344018,5.8317184,7.4987026e-06,1,6.6185569,5.4846173,-1.1339396,1.1339396
-36.783409,8.0382423,2.1388204,1.3993142e-05,1,5.2074419,5.3061695,0.09872765,0.09872765
-42.061153,4.4196968,7.0330505,6.3668604e-06,1,7.5246152,5.4877777,-2.0368375,2.0368375
-36.028976,8.6580982,1.453896,5.5124436e-06,1,4.6762178,5.2114123,0.53519449,0.53519449
-35.226906,9.1695271,0.7440275,3.7826773e-06,1,4.3115244,5.1198744,0.80834997,0.80834997
-34.426369,9.6841459,0.058078695,9.2171756e-06,1,4.2443959,5.0118378,0.76744188,0.76744188
-28.063606,9.3124676,1.0600525,1.5768302e-05,1,3.1307238,4.7786213,1.6478975,1.6478975
-27.036963,8.7211666,0.86616033,3.7438593e-06,1,2.7998703,4.8120937,2.0122234,2.0122234
-29.172255,9.7574644,1.0222096,6.8153957e-06,1,3.7302962,4.7484733,1.0181771,1.0181771
-26.074154,8.0673027,0.52968115,6.7750736e-06,1,2.5364447,4.8336242,2.2971794,2.2971794
-30.285524,9.959692,0.67529726,2.9203772e-05,1,4.5306417,4.7397703,0.20912861,0.20912861
-31.383734,10.070967,0.26317981,1.6004946e-05,1,5.0416834,4.7672247,-0.27445873,0.27445873
-25.247845,7.3288479,-0.0051578744,7.228851e-06,1,2.3372684,4.840014,2.5027457,2.5027457
-32.481262,10.153652,-0.15587536,2.0549907e-06,1,4.8907738,4.8299677,-0.060806122,0.060806122
-24.500462,6.5326071,-0.86901712,2.5850387e-05,1,2.4581728,4.8223138,2.364141,2.364141
-23.296936,5.2729235,-2.6056108,1.084695e-06,1,3.5929101,4.799753,1.2068429,1.2068429
-23.004501,4.3658099,-3.406328,9.3839796e-06,1,4.0469843,4.7924086,0.74542433,0.74542433
-25.464018,1.6222184,-5.4062028,1.0452649e-05,1,4.1610349,4.9436652,0.78263024,0.78263024
-26.583298,1.1843793,-5.8648772,1.9039453e-05,1,4.0965491,4.9982173,0.90166824,0.90166824
-24.487507,2.1796925,-4.9352026,2.8830009e-06,1,4.2224289,4.8642193,0.64179036,0.64179036
-23.610289,2.8239062,-4.5323844,3.7672492e-06,1,4.285663,4.8077231,0.52206004,0.52206004
-27.939838,0.84571636,-6.1216021,1.6634914e-05,1,4.1555857,5.0371936,0.8816079,0.8816079
-29.126081,0.4800584,-5.5800285,1.7572328e-05,1,4.6622208,5.1002662,0.43804536,0.43804536
-31.871414,-0.09138108,-4.912313,1.2814951e-05,1,5.0454514,5.2971765,0.25172506,0.25172506
-37.446415,1.5584188,-4.1256995,8.0851364e-06,1,3.0410238,5.0916902,2.0506664,2.0506664
-35.831963,1.2564212,-5.1972122,7.1609395e-06,1,3.9853319,5.160707,1.1753751,1.1753751
-34.853584,0.75165373,-5.2821026,8.8890904e-06,1,4.2889379,5.269699,0.98076107,0.98076107
-33.859337,0.3624272,-5.2490835,9.0232246e-06,1,4.581178,5.3218712,0.74069318,0.74069318
-32.851109,0.0766204,-5.1362815,2.659226e-06,1,4.8689823,5.3222917,0.4533094,0.4533094
-44.174057,-3.3425746,9.4070196,6.6501797e-06,1,5.8851564,5.4935538,-0.39160256,0.39160256
-43.661381,-4.0268335,9.8314295,3.0562746e-05,1,5.6819995,5.4725698,-0.20942967,0.20942967
-44.541248,-2.3811436,8.9473896,1.932706e-05,1,6.3248047,5.5197082,-0.8050965,0.8050965
-43.488613,-4.5506496,10.60212,2.3602126e-05,1,5.2988416,5.4758894,0.17704783,0.17704783
-43.220131,-5.0923672,11.545084,1.2318973e-05,1,4.8011884,5.4946929,0.69350447,0.69350447
-44.727291,-1.2965437,8.5814953,9.7007298e-06,1,6.9543451,5.5392465,-1.4150986,1.4150986
-43.006081,-5.5091891,12.566416,6.8443021e-07,1,4.3734405,5.5315107,1.1580702,1.1580702
-42.021355,-5.5080123,13.939943,5.5709496e-06,1,4.4327742,5.517729,1.0849549,1.0849549
-41.638794,-5.3541121,14.750911,8.7558642e-06,1,4.6345713,5.5199437,0.88537243,0.88537243
-44.72834,-0.14178047,8.3244801,1.877448e-06,1,7.655385,5.5367487,-2.1186362,2.1186362
-42.53846,2.388799,3.9991634,1.2486206e-05,1,7.4260369,5.4547603,-1.9712765,1.9712765
-42.041042,2.7226562,2.9402528,1.3325466e-05,1,6.3809099,5.446077,-0.93483291,0.93483291
-41.507111,3.0626435,1.9026675,2.2241353e-05,1,5.6052598,5.4502154,-0.15504436,0.15504436
-42.998047,2.0593538,5.0630722,1.8095983e-05,1,8.2706657,5.4510306,-2.8196351,2.8196351
-40.922253,3.3911102,0.89513195,1.6014558e-05,1,5.1776698,5.4329909,0.25532105,0.25532105
-43.50494,1.7202606,6.1024551,1.5705391e-05,1,8.6439771,5.4485331,-3.195444,3.195444
-40.331024,3.7098625,-0.11066278,8.394473e-06,1,4.7612594,5.3558152,0.59455585,0.59455585
-43.99736,1.3738818,7.14467,1.3292628e-05,1,8.5803859,5.4693492,-3.1110367,3.1110367
-39.754452,4.0292692,-1.1602056,2.7206997e-05,1,4.2728942,5.2223773,0.9494831,0.9494831
-38.127018,2.4386797,-3.6207879,1.958923e-05,1,3.3105993,5.0673479,1.7567486,1.7567486
-38.668972,3.3966198,-2.9801953,2.5482565e-05,1,3.7313337,5.0798422,1.3485086,1.3485086
-39.485741,-0.93155217,15.479841,1.6901595e-05,1,5.1089506,5.430377,0.32142636,0.32142636
-39.508453,0.22357622,15.22897,2.2588055e-05,1,5.1411924,5.4386983,0.2975059,0.2975059
-39.659744,-2.0826459,15.639441,7.7989541e-06,1,5.1587173,5.4260753,0.26735801,0.26735801
-39.786869,1.3005047,14.824457,9.6749195e-06,1,5.4811113,5.4510843,-0.030026933,0.030026933
-40.026188,-3.1841748,15.71794,2.1812879e-05,1,5.1348267,5.4377087,0.30288197,0.30288197
-40.252964,2.2300272,14.296309,1.8558002e-05,1,6.1265435,5.4698453,-0.65669824,0.65669824
-40.889584,2.9279213,13.60758,1.423064e-05,1,7.0614015,5.4904388,-1.5709627,1.5709627
-41.364906,3.7014115,11.981613,2.6454018e-06,1,8.5682356,5.5121964,-3.0560392,3.0560392
-41.667732,4.0154281,11.106401,1.1208995e-05,1,8.9027794,5.5110867,-3.3916927,3.3916927
-40.594955,-4.1686425,15.736567,7.4920624e-06,1,5.0430262,5.4792466,0.43622043,0.43622043
-41.893005,4.2244954,10.071245,5.2766092e-06,1,8.6883061,5.5008167,-3.1874893,3.1874893
-42.208443,4.246088,9.0322628,1.1087582e-05,1,8.3416036,5.491999,-2.8496046,2.8496046
-41.623486,4.7700396,5.9586458,7.3227229e-06,1,6.9939288,5.4930087,-1.5009202,1.5009202
-42.612129,3.9890168,8.0257111,1.1002145e-05,1,8.1629209,5.4849476,-2.6779733,2.6779733
-33.577789,10.156586,-0.61269861,2.9990632e-05,1,4.2625475,4.9087551,0.64620766,0.64620766
-23.633623,6.3666139,-1.9748223,6.6852913e-06,1,3.1236342,4.7477543,1.6241201,1.6241201
-22.818041,3.6011579,-4.2877727,1.1688852e-05,1,4.2716211,4.7284622,0.45684115,0.45684115
-31.074015,0.16572148,-5.5337501,8.3137934e-06,1,5.0291804,5.2072081,0.17802775,0.17802775
-30.177721,0.46339005,-6.1777434,6.7492262e-07,1,4.4833139,5.0836035,0.60028959,0.60028959
-36.722134,1.9058963,-4.9763098,3.2625234e-06,1,3.8196788,5.0638888,1.2442099,1.2442099
-42.848446,-5.7468467,13.613971,1.2450863e-05,1,4.2791733,5.5604072,1.2812339,1.2812339
-41.337208,-5.0242801,15.719676,4.3787339e-06,1,4.9038547,5.543038,0.63918328,0.63918328
-44.51078,1.0128838,8.1711168,1.7231699e-05,1,8.2648743,5.5160202,-2.7488541,2.7488541
-39.097382,4.3726468,-2.2252831,1.3210763e-05,1,4.0661234,5.109145,1.0430216,1.0430216
-41.651649,3.3862965,12.864967,1.9742759e-05,1,7.9453266,5.5138355,-2.4314911,2.4314911
-39.933777,5.9167295,3.7849,1.3850816e-05,1,6.1972259,5.5251022,-0.67212365,0.67212365
-39.344551,6.350811,3.0324261,1.9674708e-05,1,6.0643208,5.5210542,-0.54326659,0.54326659
-38.640766,6.9272609,2.1463377,1.4708273e-05,1,5.712809,5.4312409,-0.28156819,0.28156819
-37.757824,7.6416621,1.6423104,7.083423e-06,1,5.3002481,5.3238652,0.023617121,0.023617121
-41.155769,5.0478072,4.8468771,2.0357629e-05,1,6.5201637,5.4975526,-1.0226111,1.0226111
-37.037258,8.2516594,0.95354092,6.947144e-06,1,4.7256443,5.2366016,0.5109573,0.5109573
-42.44175,3.8666742,5.9606833,6.7734854e-06,1,7.6130078,5.4872317,-2.1257761,2.1257761
-42.938244,3.5092902,7.0042238,3.2388248e-05,1,8.1556148,5.4764608,-2.679154,2.679154
-36.257217,8.878314,0.25931755,4.7735811e-06,1,4.2320358,5.1580438,0.92600805,0.92600805
-35.464687,9.4239388,-0.45828879,2.2838092e-05,1,3.8658223,5.0752748,1.2094525,1.2094525
-34.637131,9.9349461,-1.1458907,3.0151147e-06,1,3.7009806,4.9785466,1.277566,1.277566
-27.228748,9.8271818,0.35235992,6.3256918e-06,1,2.4495988,4.6157875,2.1661887,2.1661887
-28.285923,10.378681,0.46046853,5.1960549e-06,1,2.5973505,4.5885109,1.9911604,1.9911604
-26.217829,9.1919222,0.080095872,9.8615377e-06,1,2.4023297,4.6478988,2.2455691,2.2455691
-29.440624,10.681638,0.22424446,2.6081806e-05,1,3.0752091,4.5891342,1.5139251,1.5139251
-25.29331,8.5073519,-0.35031685,1.6698884e-05,1,2.3722528,4.6681472,2.2958943,2.2958943
-30.554192,10.773481,-0.20876211,5.4905546e-06,1,3.7618411,4.6277128,0.86587173,0.86587173
-31.635073,10.743314,-0.71506035,1.8845981e-05,1,4.1902106,4.7117129,0.52150233,0.52150233
-24.628962,7.775713,-0.81009191,7.2825524e-06,1,2.4182047,4.6976212,2.2794164,2.2794164
-32.703255,10.639935,-1.2427417,7.334847e-06,1,4.0800835,4.808811,0.72872752,0.72872752
-23.918573,7.5928273,-1.6018034,4.9354344e-06,1,2.8922757,4.6286149,1.7363392,1.7363392
-22.701111,6.3443146,-2.9095199,3.3171725e-06,1,3.9741514,4.684835,0.71068359,0.71068359
-22.367002,5.3582845,-3.5016611,8.0089677e-06,1,4.1762839,4.732001,0.55571713,0.55571713
-22.099758,4.4747543,-4.230639,1.2037653e-05,1,4.3045658,4.6866486,0.38208279,0.38208279
-24.529385,1.9187875,-6.1992273,1.4026144e-05,1,3.9426263,4.7450216,0.80239531,0.80239531
-25.628889,1.4994909,-6.7896791,5.6158356e-06,1,3.6803505,4.8225383,1.1421878,1.1421878
-26.91806,1.2210487,-7.212183,1.6294076e-06,1,3.48953,4.9097667,1.4202367,1.4202367
-23.593334,2.4324963,-5.66329,1.3992305e-05,1,4.1608956,4.6958719,0.53497626,0.53497626
-22.759026,3.0173523,-5.2620182,1.6711102e-05,1,4.234284,4.642715,0.40843094,0.40843094
-29.183676,0.7653563,-6.833847,1.1043464e-05,1,3.7934618,4.9832625,1.1898007,1.1898007
-32.094536,0.28078219,-5.9056792,1.1628723e-05,1,4.7966721,5.2198452,0.42317318,0.42317318
-37.468048,2.7105865,-4.5837402,1.4220988e-05,1,3.8843917,5.0253455,1.1409538,1.1409538
-36.09103,2.1559887,-5.9190226,1.5612228e-05,1,3.9649691,5.0167121,1.051743,1.051743
-35.170578,1.5001887,-6.1094966,6.2599903e-06,1,4.1075174,5.1214281,1.0139108,1.0139108
-34.196774,0.92276585,-6.1899991,1.3075706e-05,1,4.2636889,5.2075882,0.94389932,0.94389932
-33.154522,0.50221634,-6.1222095,1.0467952e-05,1,4.5401536,5.2316542,0.69150068,0.69150068
-45.039341,-2.848798,9.9476089,7.0206622e-06,1,5.6295589,5.5364741,-0.093084747,0.093084747
-44.543922,-3.895695,10.455374,1.8291523e-05,1,5.2374455,5.5188855,0.28143998,0.28143998
-45.235561,-1.7259934,9.583849,5.2925131e-06,1,6.2676316,5.5537383,-0.71389329,0.71389329
-44.305851,-4.6874714,11.373984,1.7685552e-05,1,4.7222178,5.543899,0.82168122,0.82168122
-44.117607,-5.2855725,12.327964,4.2583755e-06,1,4.3313669,5.5822382,1.2508713,1.2508713
-45.24514,-0.5678733,9.3180017,4.0128595e-06,1,6.9682768,5.5647259,-1.4035509,1.4035509
-43.894463,-5.7722502,13.334151,5.3936539e-06,1,4.1565954,5.6126626,1.4560672,1.4560672
-42.575809,-5.8517318,14.639958,3.0708896e-06,1,4.4641311,5.5834727,1.1193416,1.1193416
-42.207428,-5.7314482,15.643392,1.276446e-05,1,4.7559439,5.6126451,0.85670124,0.85670124
-45.05814,0.6060487,9.1656427,2.0716553e-05,1,7.7049088,5.5593059,-2.1456029,2.1456029
-42.580391,3.1618249,4.9420028,1.7801731e-05,1,7.6152435,5.4770849,-2.1381586,2.1381586
-42.151253,3.5196354,3.8489037,1.5685732e-05,1,6.7673519,5.4780543,-1.2892976,1.2892976
-41.626228,3.847363,2.8058677,3.8237029e-06,1,5.9603636,5.4760365,-0.48432712,0.48432712
-41.08812,4.1938763,1.7732475,4.3340976e-06,1,5.4497494,5.4759188,0.026169391,0.026169391
-43.076015,2.8296747,6.0010114,1.1314348e-05,1,8.2371299,5.4652529,-2.7718771,2.7718771
-40.498287,4.5300536,0.77493858,3.0572087e-06,1,5.0569996,5.4236798,0.36668018,0.36668018
-43.577469,2.4691167,7.0347195,3.0422316e-06,1,8.5408546,5.4652491,-3.0756056,3.0756056
